C601,C602,C003 No llenar,C006,C101,C102,C103,R001-0501
2024,P12,NA,916,P205,P01,P02,96
2024,P12,NA,917,P205,P01,P02,131
2024,P12,NA,918,P205,P01,P02,53
2024,P12,NA,919,P205,P01,P02,131
2024,P12,NA,921,P205,P01,P02,"9,719"
2024,P12,NA,922,P205,P01,P02,"3,687"
2024,P12,NA,923,P205,P01,P02,433
2024,P12,NA,924,P205,P01,P02,827
2024,P12,NA,932,P205,P01,P02,521
2024,P12,NA,933,P205,P01,P02,"1,642"
2024,P12,NA,934,P205,P01,P02,127
2024,P12,NA,936,P205,P01,P02,930
2024,P12,NA,937,P205,P01,P02,475
2024,P12,NA,938,P205,P01,P02,"5,346"
2024,P12,NA,951,P205,P01,P02,"7,275"
2024,P12,NA,953,P205,P01,P02,952
2024,P12,NA,954,P205,P01,P02,72
2024,P12,NA,958,P205,P01,P02,195
2024,P12,NA,961,P205,P01,P02,"12,364"
2024,P12,NA,962,P205,P01,P02,"1,980"
2024,P12,NA,963,P205,P01,P02,888
2024,P12,NA,964,P205,P01,P02,45
2024,P12,NA,965,P205,P01,P02,66
2024,P12,NA,966,P205,P01,P02,190
2024,P12,NA,967,P205,P01,P02,"1,785"
2024,P12,NA,968,P205,P01,P02,207
2024,P12,NA,971,P205,P01,P02,"1,722"
2024,P12,NA,972,P205,P01,P02,45
2024,P12,NA,981,P205,P01,P02,"8,896"
2024,P12,NA,982,P205,P01,P02,290
2024,P12,NA,983,P205,P01,P02,"3,554"
2024,P12,NA,984,P205,P01,P02,"6,840"
2024,P12,NA,985,P205,P01,P02,"1,421"
2024,P12,NA,986,P205,P01,P02,837
2024,P12,NA,987,P205,P01,P02,"2,180"
2024,P12,NA,988,P205,P01,P02,77
2024,P12,NA,991,P205,P01,P02,"1,211"
2024,P12,NA,993,P205,P01,P02,"12,419"
2024,P12,NA,996,P205,P01,P02,162
2024,P12,NA,997,P205,P01,P02,216
2024,P12,NA,998,P205,P01,P02,"16,466"
2024,P12,NA,999,P205,P01,P02,"36,364"
2024,P12,NA,33,P205,P01,P03,"170,223"
2024,P12,NA,55,P205,P01,P03,"199,544"
2024,P12,NA,81,P205,P01,P03,"66,998"
2024,P12,NA,222,P205,P01,P03,"7,618"
2024,P12,NA,223,P205,P01,P03,325
2024,P12,NA,224,P205,P01,P03,23
2024,P12,NA,225,P205,P01,P03,180
2024,P12,NA,226,P205,P01,P03,107
2024,P12,NA,227,P205,P01,P03,228
2024,P12,NA,228,P205,P01,P03,"28,968"
2024,P12,NA,229,P205,P01,P03,"22,859"
2024,P12,NA,231,P205,P01,P03,"23,199"
2024,P12,NA,232,P205,P01,P03,"20,405"
2024,P12,NA,235,P205,P01,P03,11
2024,P12,NA,238,P205,P01,P03,"15,107"
2024,P12,NA,241,P205,P01,P03,"71,183"
2024,P12,NA,243,P205,P01,P03,192
2024,P12,NA,244,P205,P01,P03,"23,283"
2024,P12,NA,245,P205,P01,P03,83
2024,P12,NA,246,P205,P01,P03,"42,563"
2024,P12,NA,247,P205,P01,P03,918
2024,P12,NA,248,P205,P01,P03,"4,437"
2024,P12,NA,249,P205,P01,P03,"14,210"
2024,P12,NA,271,P205,P01,P03,"10,812"
2024,P12,NA,272,P205,P01,P03,"14,853"
2024,P12,NA,273,P205,P01,P03,35
2024,P12,NA,274,P205,P01,P03,"7,618"
2024,P12,NA,276,P205,P01,P03,156
2024,P12,NA,278,P205,P01,P03,47
2024,P12,NA,279,P205,P01,P03,83
2024,P12,NA,281,P205,P01,P03,240
2024,P12,NA,282,P205,P01,P03,422
2024,P12,NA,284,P205,P01,P03,83
2024,P12,NA,285,P205,P01,P03,131
2024,P12,NA,287,P205,P01,P03,"6,760"
2024,P12,NA,288,P205,P01,P03,"3,930"
2024,P12,NA,294,P205,P01,P03,"2,357"
2024,P12,NA,296,P205,P01,P03,277
2024,P12,NA,311,P205,P01,P03,"27,214"
2024,P12,NA,312,P205,P01,P03,991
2024,P12,NA,313,P205,P01,P03,"2,769"
2024,P12,NA,314,P205,P01,P03,"1,426"
2024,P12,NA,315,P205,P01,P03,"6,107"
2024,P12,NA,317,P205,P01,P03,60
2024,P12,NA,322,P205,P01,P03,"11,793"
2024,P12,NA,323,P205,P01,P03,107
2024,P12,NA,324,P205,P01,P03,23
2024,P12,NA,325,P205,P01,P03,23
2024,P12,NA,327,P205,P01,P03,11
2024,P12,NA,341,P205,P01,P03,506
2024,P12,NA,348,P205,P01,P03,"8,368"
2024,P12,NA,351,P205,P01,P03,"15,094"
2024,P12,NA,352,P205,P01,P03,"7,728"
2024,P12,NA,353,P205,P01,P03,"5,634"
2024,P12,NA,354,P205,P01,P03,107
2024,P12,NA,373,P205,P01,P03,95
2024,P12,NA,374,P205,P01,P03,47
2024,P12,NA,378,P205,P01,P03,"1,607"
2024,P12,NA,391,P205,P01,P03,422
2024,P12,NA,392,P205,P01,P03,"5,368"
2024,P12,NA,393,P205,P01,P03,"1,897"
2024,P12,NA,395,P205,P01,P03,906
2024,P12,NA,411,P205,P01,P03,"8,562"
2024,P12,NA,412,P205,P01,P03,"18,263"
2024,P12,NA,413,P205,P01,P03,"12,639"
2024,P12,NA,414,P205,P01,P03,"3,131"
2024,P12,NA,415,P205,P01,P03,"4,934"
2024,P12,NA,417,P205,P01,P03,"2,562"
2024,P12,NA,418,P205,P01,P03,"7,305"
2024,P12,NA,419,P205,P01,P03,11
2024,P12,NA,425,P205,P01,P03,543
2024,P12,NA,427,P205,P01,P03,"22,413"
2024,P12,NA,428,P205,P01,P03,204
2024,P12,NA,429,P205,P01,P03,120
2024,P12,NA,431,P205,P01,P03,966
2024,P12,NA,432,P205,P01,P03,60
2024,P12,NA,434,P205,P01,P03,"3,821"
2024,P12,NA,436,P205,P01,P03,47
2024,P12,NA,441,P205,P01,P03,"9,711"
2024,P12,NA,442,P205,P01,P03,"30,770"
2024,P12,NA,443,P205,P01,P03,"22,279"
2024,P12,NA,444,P205,P01,P03,"97,684"
2024,P12,NA,445,P205,P01,P03,"1,220"
2024,P12,NA,447,P205,P01,P03,"6,458"
2024,P12,NA,448,P205,P01,P03,35
2024,P12,NA,449,P205,P01,P03,"129,823"
2024,P12,NA,452,P205,P01,P03,"7,849"
2024,P12,NA,453,P205,P01,P03,"12,021"
2024,P12,NA,456,P205,P01,P03,"1,135"
2024,P12,NA,458,P205,P01,P03,"2,225"
2024,P12,NA,461,P205,P01,P03,"52,519"
2024,P12,NA,462,P205,P01,P03,"22,715"
2024,P12,NA,464,P205,P01,P03,"18,251"
2024,P12,NA,465,P205,P01,P03,639
2024,P12,NA,466,P205,P01,P03,"2,756"
2024,P12,NA,468,P205,P01,P03,748
2024,P12,NA,469,P205,P01,P03,"1,220"
2024,P12,NA,472,P205,P01,P03,"46,132"
2024,P12,NA,473,P205,P01,P03,"13,982"
2024,P12,NA,474,P205,P01,P03,"8,296"
2024,P12,NA,475,P205,P01,P03,95
2024,P12,NA,476,P205,P01,P03,"27,504"
2024,P12,NA,477,P205,P01,P03,"109,900"
2024,P12,NA,478,P205,P01,P03,107
2024,P12,NA,481,P205,P01,P03,35
2024,P12,NA,485,P205,P01,P03,60
2024,P12,NA,487,P205,P01,P03,35
2024,P12,NA,488,P205,P01,P03,"1,498"
2024,P12,NA,492,P205,P01,P03,"10,679"
2024,P12,NA,493,P205,P01,P03,"13,606"
2024,P12,NA,494,P205,P01,P03,228
2024,P12,NA,495,P205,P01,P03,"3,445"
2024,P12,NA,496,P205,P01,P03,47
2024,P12,NA,498,P205,P01,P03,156
2024,P12,NA,595,P205,P01,P03,482
2024,P12,NA,612,P205,P01,P03,60
2024,P12,NA,614,P205,P01,P03,"1,716"
2024,P12,NA,618,P205,P01,P03,"7,921"
2024,P12,NA,622,P205,P01,P03,833
2024,P12,NA,624,P205,P01,P03,131
2024,P12,NA,625,P205,P01,P03,240
2024,P12,NA,627,P205,P01,P03,60
2024,P12,NA,629,P205,P01,P03,47
2024,P12,NA,631,P205,P01,P03,107
2024,P12,NA,638,P205,P01,P03,11
2024,P12,NA,639,P205,P01,P03,"1,075"
2024,P12,NA,642,P205,P01,P03,991
2024,P12,NA,644,P205,P01,P03,"1,027"
2024,P12,NA,646,P205,P01,P03,83
2024,P12,NA,647,P205,P01,P03,83
2024,P12,NA,648,P205,P01,P03,"2,986"
2024,P12,NA,653,P205,P01,P03,"2,478"
2024,P12,NA,656,P205,P01,P03,"2,272"
2024,P12,NA,661,P205,P01,P03,906
2024,P12,NA,662,P205,P01,P03,"3,433"
2024,P12,NA,664,P205,P01,P03,"23,223"
2024,P12,NA,665,P205,P01,P03,797
2024,P12,NA,667,P205,P01,P03,289
2024,P12,NA,668,P205,P01,P03,"3,846"
2024,P12,NA,669,P205,P01,P03,"3,324"
2024,P12,NA,672,P205,P01,P03,71
2024,P12,NA,673,P205,P01,P03,918
2024,P12,NA,676,P205,P01,P03,11
2024,P12,NA,686,P205,P01,P03,"13,002"
2024,P12,NA,694,P205,P01,P03,23
2024,P12,NA,695,P205,P01,P03,11
2024,P12,NA,697,P205,P01,P03,35
2024,P12,NA,712,P205,P01,P03,"54,962"
2024,P12,NA,713,P205,P01,P03,"5,708"
2024,P12,NA,714,P205,P01,P03,107
2024,P12,NA,715,P205,P01,P03,"4,741"
2024,P12,NA,721,P205,P01,P03,131
2024,P12,NA,722,P205,P01,P03,"22,570"
2024,P12,NA,726,P205,P01,P03,168
2024,P12,NA,732,P205,P01,P03,252
2024,P12,NA,733,P205,P01,P03,"14,042"
2024,P12,NA,734,P205,P01,P03,"1,039"
2024,P12,NA,735,P205,P01,P03,"28,957"
2024,P12,NA,744,P205,P01,P03,"13,497"
2024,P12,NA,745,P205,P01,P03,11
2024,P12,NA,746,P205,P01,P03,35
2024,P12,NA,747,P205,P01,P03,"4,280"
2024,P12,NA,748,P205,P01,P03,11
2024,P12,NA,753,P205,P01,P03,458
2024,P12,NA,755,P205,P01,P03,"1,583"
2024,P12,NA,756,P205,P01,P03,83
2024,P12,NA,762,P205,P01,P03,107
2024,P12,NA,764,P205,P01,P03,434
2024,P12,NA,765,P205,P01,P03,11
2024,P12,NA,766,P205,P01,P03,700
2024,P12,NA,767,P205,P01,P03,555
2024,P12,NA,771,P205,P01,P03,"105,523"
2024,P12,NA,772,P205,P01,P03,"3,264"
2024,P12,NA,773,P205,P01,P03,"1,027"
2024,P12,NA,775,P205,P01,P03,"16,219"
2024,P12,NA,776,P205,P01,P03,"13,739"
2024,P12,NA,777,P205,P01,P03,"45,890"
2024,P12,NA,779,P205,P01,P03,810
2024,P12,NA,781,P205,P01,P03,23
2024,P12,NA,782,P205,P01,P03,"4,498"
2024,P12,NA,783,P205,P01,P03,"8,175"
2024,P12,NA,784,P205,P01,P03,"1,426"
2024,P12,NA,786,P205,P01,P03,748
2024,P12,NA,791,P205,P01,P03,120
2024,P12,NA,797,P205,P01,P03,11
2024,P12,NA,821,P205,P01,P03,"1,764"
2024,P12,NA,826,P205,P01,P03,"3,203"
2024,P12,NA,828,P205,P01,P03,"4,994"
2024,P12,NA,831,P205,P01,P03,603
2024,P12,NA,833,P205,P01,P03,"3,058"
2024,P12,NA,834,P205,P01,P03,"1,849"
2024,P12,NA,842,P205,P01,P03,11
2024,P12,NA,844,P205,P01,P03,"3,422"
2024,P12,NA,861,P205,P01,P03,216
2024,P12,NA,866,P205,P01,P03,"1,389"
2024,P12,NA,867,P205,P01,P03,"7,776"
2024,P12,NA,868,P205,P01,P03,"31,822"
2024,P12,NA,871,P205,P01,P03,"23,683"
2024,P12,NA,872,P205,P01,P03,"4,159"
2024,P12,NA,877,P205,P01,P03,131
2024,P12,NA,878,P205,P01,P03,131
2024,P12,NA,894,P205,P01,P03,192
2024,P12,NA,897,P205,P01,P03,11
2024,P12,NA,899,P205,P01,P03,"3,096"
2024,P12,NA,914,P205,P01,P03,192
2024,P12,NA,916,P205,P01,P03,"4,595"
2024,P12,NA,917,P205,P01,P03,"7,220"
2024,P12,NA,918,P205,P01,P03,47
2024,P12,NA,919,P205,P01,P03,204
2024,P12,NA,921,P205,P01,P03,"4,643"
2024,P12,NA,922,P205,P01,P03,"5,587"
2024,P12,NA,923,P205,P01,P03,"2,357"
2024,P12,NA,924,P205,P01,P03,"1,788"
2024,P12,NA,932,P205,P01,P03,"8,357"
2024,P12,NA,933,P205,P01,P03,"4,354"
2024,P12,NA,934,P205,P01,P03,"6,180"
2024,P12,NA,936,P205,P01,P03,"4,595"
2024,P12,NA,937,P205,P01,P03,"1,885"
2024,P12,NA,938,P205,P01,P03,"2,139"
2024,P12,NA,951,P205,P01,P03,"24,965"
2024,P12,NA,953,P205,P01,P03,"11,489"
2024,P12,NA,954,P205,P01,P03,"10,112"
2024,P12,NA,958,P205,P01,P03,"3,530"
2024,P12,NA,961,P205,P01,P03,"32,839"
2024,P12,NA,962,P205,P01,P03,"10,691"
2024,P12,NA,963,P205,P01,P03,"2,623"
2024,P12,NA,965,P205,P01,P03,833
2024,P12,NA,966,P205,P01,P03,"2,599"
2024,P12,NA,967,P205,P01,P03,519
2024,P12,NA,968,P205,P01,P03,"1,075"
2024,P12,NA,971,P205,P01,P03,"6,797"
2024,P12,NA,972,P205,P01,P03,83
2024,P12,NA,981,P205,P01,P03,"10,485"
2024,P12,NA,982,P205,P01,P03,470
2024,P12,NA,983,P205,P01,P03,"2,709"
2024,P12,NA,984,P205,P01,P03,"1,329"
2024,P12,NA,985,P205,P01,P03,"1,983"
2024,P12,NA,986,P205,P01,P03,"6,687"
2024,P12,NA,987,P205,P01,P03,"2,321"
2024,P12,NA,988,P205,P01,P03,"3,288"
2024,P12,NA,991,P205,P01,P03,301
2024,P12,NA,993,P205,P01,P03,"8,103"
2024,P12,NA,996,P205,P01,P03,252
2024,P12,NA,997,P205,P01,P03,482
2024,P12,NA,998,P205,P01,P03,"4,753"
2024,P12,NA,999,P205,P01,P03,"60,900"
2024,P12,NA,33,P205,P02,P02,"5,007"
2024,P12,NA,55,P205,P02,P02,"27,967"
2024,P12,NA,81,P205,P02,P02,"7,209"
2024,P12,NA,222,P205,P02,P02,"1,855"
2024,P12,NA,223,P205,P02,P02,1
2024,P12,NA,225,P205,P02,P02,1
2024,P12,NA,227,P205,P02,P02,5
2024,P12,NA,228,P205,P02,P02,120
2024,P12,NA,229,P205,P02,P02,731
2024,P12,NA,231,P205,P02,P02,5
2024,P12,NA,232,P205,P02,P02,18
2024,P12,NA,237,P205,P02,P02,342
2024,P12,NA,238,P205,P02,P02,28
2024,P12,NA,241,P205,P02,P02,61
2024,P12,NA,244,P205,P02,P02,3
2024,P12,NA,245,P205,P02,P02,1
2024,P12,NA,246,P205,P02,P02,70
2024,P12,NA,247,P205,P02,P02,46
2024,P12,NA,248,P205,P02,P02,14
2024,P12,NA,249,P205,P02,P02,1
2024,P12,NA,271,P205,P02,P02,260
2024,P12,NA,272,P205,P02,P02,168
2024,P12,NA,274,P205,P02,P02,2
2024,P12,NA,278,P205,P02,P02,0
2024,P12,NA,281,P205,P02,P02,2
2024,P12,NA,282,P205,P02,P02,1
2024,P12,NA,285,P205,P02,P02,0
2024,P12,NA,287,P205,P02,P02,4
2024,P12,NA,288,P205,P02,P02,0
2024,P12,NA,294,P205,P02,P02,0
2024,P12,NA,296,P205,P02,P02,0
2024,P12,NA,311,P205,P02,P02,45
2024,P12,NA,312,P205,P02,P02,108
2024,P12,NA,313,P205,P02,P02,9
2024,P12,NA,314,P205,P02,P02,453
2024,P12,NA,322,P205,P02,P02,121
2024,P12,NA,323,P205,P02,P02,0
2024,P12,NA,324,P205,P02,P02,0
2024,P12,NA,341,P205,P02,P02,25
2024,P12,NA,348,P205,P02,P02,1
2024,P12,NA,351,P205,P02,P02,24
2024,P12,NA,352,P205,P02,P02,51
2024,P12,NA,353,P205,P02,P02,1
2024,P12,NA,354,P205,P02,P02,0
2024,P12,NA,373,P205,P02,P02,0
2024,P12,NA,378,P205,P02,P02,2
2024,P12,NA,384,P205,P02,P02,0
2024,P12,NA,391,P205,P02,P02,0
2024,P12,NA,392,P205,P02,P02,3
2024,P12,NA,395,P205,P02,P02,0
2024,P12,NA,411,P205,P02,P02,0
2024,P12,NA,412,P205,P02,P02,0
2024,P12,NA,413,P205,P02,P02,0
2024,P12,NA,414,P205,P02,P02,0
2024,P12,NA,415,P205,P02,P02,57
2024,P12,NA,417,P205,P02,P02,0
2024,P12,NA,418,P205,P02,P02,12
2024,P12,NA,419,P205,P02,P02,0
2024,P12,NA,427,P205,P02,P02,201
2024,P12,NA,429,P205,P02,P02,3
2024,P12,NA,434,P205,P02,P02,0
2024,P12,NA,437,P205,P02,P02,0
2024,P12,NA,441,P205,P02,P02,20
2024,P12,NA,442,P205,P02,P02,"2,680"
2024,P12,NA,443,P205,P02,P02,303
2024,P12,NA,444,P205,P02,P02,846
2024,P12,NA,445,P205,P02,P02,20
2024,P12,NA,447,P205,P02,P02,0
2024,P12,NA,448,P205,P02,P02,5
2024,P12,NA,449,P205,P02,P02,592
2024,P12,NA,452,P205,P02,P02,40
2024,P12,NA,453,P205,P02,P02,0
2024,P12,NA,456,P205,P02,P02,8
2024,P12,NA,458,P205,P02,P02,0
2024,P12,NA,461,P205,P02,P02,776
2024,P12,NA,462,P205,P02,P02,"1,017"
2024,P12,NA,464,P205,P02,P02,221
2024,P12,NA,466,P205,P02,P02,0
2024,P12,NA,468,P205,P02,P02,0
2024,P12,NA,469,P205,P02,P02,5
2024,P12,NA,472,P205,P02,P02,184
2024,P12,NA,473,P205,P02,P02,113
2024,P12,NA,474,P205,P02,P02,67
2024,P12,NA,476,P205,P02,P02,3
2024,P12,NA,477,P205,P02,P02,"2,557"
2024,P12,NA,481,P205,P02,P02,1
2024,P12,NA,487,P205,P02,P02,0
2024,P12,NA,492,P205,P02,P02,76
2024,P12,NA,493,P205,P02,P02,12
2024,P12,NA,494,P205,P02,P02,0
2024,P12,NA,495,P205,P02,P02,1
2024,P12,NA,595,P205,P02,P02,0
2024,P12,NA,612,P205,P02,P02,22
2024,P12,NA,613,P205,P02,P02,0
2024,P12,NA,614,P205,P02,P02,364
2024,P12,NA,618,P205,P02,P02,53
2024,P12,NA,622,P205,P02,P02,55
2024,P12,NA,624,P205,P02,P02,39
2024,P12,NA,625,P205,P02,P02,8
2024,P12,NA,627,P205,P02,P02,4
2024,P12,NA,629,P205,P02,P02,0
2024,P12,NA,631,P205,P02,P02,116
2024,P12,NA,632,P205,P02,P02,0
2024,P12,NA,639,P205,P02,P02,18
2024,P12,NA,642,P205,P02,P02,65
2024,P12,NA,644,P205,P02,P02,159
2024,P12,NA,646,P205,P02,P02,259
2024,P12,NA,648,P205,P02,P02,1
2024,P12,NA,653,P205,P02,P02,24
2024,P12,NA,656,P205,P02,P02,"1,713"
2024,P12,NA,661,P205,P02,P02,0
2024,P12,NA,662,P205,P02,P02,361
2024,P12,NA,664,P205,P02,P02,"2,096"
2024,P12,NA,665,P205,P02,P02,56
2024,P12,NA,667,P205,P02,P02,172
2024,P12,NA,668,P205,P02,P02,102
2024,P12,NA,669,P205,P02,P02,109
2024,P12,NA,673,P205,P02,P02,13
2024,P12,NA,676,P205,P02,P02,0
2024,P12,NA,686,P205,P02,P02,709
2024,P12,NA,687,P205,P02,P02,16
2024,P12,NA,712,P205,P02,P02,6
2024,P12,NA,713,P205,P02,P02,2
2024,P12,NA,714,P205,P02,P02,0
2024,P12,NA,715,P205,P02,P02,1
2024,P12,NA,722,P205,P02,P02,"2,242"
2024,P12,NA,726,P205,P02,P02,2
2024,P12,NA,729,P205,P02,P02,56
2024,P12,NA,733,P205,P02,P02,1
2024,P12,NA,734,P205,P02,P02,0
2024,P12,NA,735,P205,P02,P02,140
2024,P12,NA,739,P205,P02,P02,0
2024,P12,NA,744,P205,P02,P02,114
2024,P12,NA,746,P205,P02,P02,0
2024,P12,NA,747,P205,P02,P02,9
2024,P12,NA,748,P205,P02,P02,0
2024,P12,NA,753,P205,P02,P02,2
2024,P12,NA,755,P205,P02,P02,3
2024,P12,NA,762,P205,P02,P02,0
2024,P12,NA,771,P205,P02,P02,203
2024,P12,NA,772,P205,P02,P02,0
2024,P12,NA,773,P205,P02,P02,43
2024,P12,NA,775,P205,P02,P02,12
2024,P12,NA,776,P205,P02,P02,0
2024,P12,NA,777,P205,P02,P02,554
2024,P12,NA,779,P205,P02,P02,0
2024,P12,NA,782,P205,P02,P02,60
2024,P12,NA,783,P205,P02,P02,4
2024,P12,NA,784,P205,P02,P02,1
2024,P12,NA,786,P205,P02,P02,0
2024,P12,NA,791,P205,P02,P02,0
2024,P12,NA,797,P205,P02,P02,0
2024,P12,NA,821,P205,P02,P02,5
2024,P12,NA,823,P205,P02,P02,0
2024,P12,NA,824,P205,P02,P02,3
2024,P12,NA,826,P205,P02,P02,32
2024,P12,NA,828,P205,P02,P02,8
2024,P12,NA,831,P205,P02,P02,2
2024,P12,NA,833,P205,P02,P02,227
2024,P12,NA,834,P205,P02,P02,49
2024,P12,NA,844,P205,P02,P02,"1,092"
2024,P12,NA,861,P205,P02,P02,0
2024,P12,NA,866,P205,P02,P02,26
2024,P12,NA,867,P205,P02,P02,"2,106"
2024,P12,NA,868,P205,P02,P02,363
2024,P12,NA,871,P205,P02,P02,418
2024,P12,NA,872,P205,P02,P02,0
2024,P12,NA,877,P205,P02,P02,3
2024,P12,NA,878,P205,P02,P02,6
2024,P12,NA,894,P205,P02,P02,0
2024,P12,NA,897,P205,P02,P02,0
2024,P12,NA,899,P205,P02,P02,922
2024,P12,NA,917,P205,P02,P02,1
2024,P12,NA,921,P205,P02,P02,141
2024,P12,NA,922,P205,P02,P02,19
2024,P12,NA,924,P205,P02,P02,0
2024,P12,NA,932,P205,P02,P02,0
2024,P12,NA,933,P205,P02,P02,10
2024,P12,NA,936,P205,P02,P02,0
2024,P12,NA,937,P205,P02,P02,3
2024,P12,NA,938,P205,P02,P02,145
2024,P12,NA,951,P205,P02,P02,19
2024,P12,NA,953,P205,P02,P02,1
2024,P12,NA,954,P205,P02,P02,0
2024,P12,NA,958,P205,P02,P02,0
2024,P12,NA,961,P205,P02,P02,34
2024,P12,NA,962,P205,P02,P02,6
2024,P12,NA,963,P205,P02,P02,0
2024,P12,NA,964,P205,P02,P02,0
2024,P12,NA,965,P205,P02,P02,0
2024,P12,NA,966,P205,P02,P02,0
2024,P12,NA,967,P205,P02,P02,0
2024,P12,NA,971,P205,P02,P02,2
2024,P12,NA,981,P205,P02,P02,53
2024,P12,NA,982,P205,P02,P02,0
2024,P12,NA,983,P205,P02,P02,22
2024,P12,NA,984,P205,P02,P02,118
2024,P12,NA,985,P205,P02,P02,0
2024,P12,NA,986,P205,P02,P02,0
2024,P12,NA,987,P205,P02,P02,6
2024,P12,NA,991,P205,P02,P02,2
2024,P12,NA,993,P205,P02,P02,145
2024,P12,NA,998,P205,P02,P02,655
2024,P12,NA,999,P205,P02,P02,352
2024,P12,NA,33,P205,P02,P03,"43,106"
2024,P12,NA,55,P205,P02,P03,"409,530"
2024,P12,NA,81,P205,P02,P03,"32,761"
2024,P12,NA,222,P205,P02,P03,"31,899"
2024,P12,NA,311,P205,P02,P03,"21,984"
2024,P12,NA,312,P205,P02,P03,"11,207"
2024,P12,NA,314,P205,P02,P03,"10,992"
2024,P12,NA,322,P205,P02,P03,"10,561"
2024,P12,NA,443,P205,P02,P03,"10,690"
2024,P12,NA,444,P205,P02,P03,"11,294"
2024,P12,NA,449,P205,P02,P03,"150,358"
2024,P12,NA,462,P205,P02,P03,"10,863"
2024,P12,NA,477,P205,P02,P03,"43,106"
2024,P12,NA,614,P205,P02,P03,"9,914"
2024,P12,NA,777,P205,P02,P03,"11,638"
2024,P12,NA,998,P205,P02,P03,"20,691"
2024,P12,NA,999,P205,P02,P03,"21,552"
